5351168;Lercanidipina;Lercanidipina Alter;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5239504;Lercanidipina;Lercanidipina Aurovitas;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5289731;Lercanidipina;Lercanidipina Ciclum;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5252960;Lercanidipina;Lercanidipina Falgi;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5251376;Lercanidipina;Lercanidipina Farmoz;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5193370;Lercanidipina;Lercanidipina Generis;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5200019;Lercanidipina;Lercanidipina Labesfal;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5260450;Lercanidipina;Lercanidipina Mylan;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5259148;Lercanidipina;Lercanidipina Ratiopharm;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5239629;Lercanidipina;Lercanidipina Sandoz;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5623830;Lercanidipina;Lercanidipina Sandoz;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5262654;Lercanidipina;Lercanidipina Teva;Comprimido revestido por película;10 mg;14 unidade(s);50011057
5379334;Lercanidipina;Lercanidipina Zentiva;Comprimido revestido por película;10 mg;14 unidade(s);50011057
2978880;Budesonida;Miflonide Breezhaler;Pó para inalação, cápsula;200 µg;20 unidade(s);50194500
9001537;Levomepromazina;Nozinan 100;Comprimido revestido;100 mg;60 unidade(s);50081101
5685961;Olmesartan medoxomilo;Olmesartan medoxomilo Krka;Comprimido revestido por película;10 mg;14 unidade(s);50104780
5759824;Propafenona;Propafenona Accord;Comprimido revestido por película;150 mg;20 unidade(s);50084526
4970182;Ramipril;Ramipril Alter 1,25 mg Cápsulas;Cápsula;1.25 mg;14 unidade(s);50016997
5488671;Tramadol + Paracetamol;Tramadol + Paracetamol toLife;Comprimido;37.5 mg + 325 mg;20 unidade(s);50042181
5066428;Ácido alendrónico;Adivas;Comprimido;70 mg;4 unidade(s);50029339
5498886;Alprazolam;Alprazolam Farmoz;Comprimido de libertação modificada;0.5 mg;20 unidade(s);50017870
5747340;Amlodipina + Olmesartan medoxomilo;Amlodipina + Olmesartan medoxomilo Alter;Comprimido revestido por película;5 mg + 20 mg;14 unidade(s);50115898
5564042;Ibuprofeno;Dimidon;Comprimido revestido por película;400 mg;20 unidade(s);50004271
3941192;Lisinopril + Hidroclorotiazida;Ecamais;Comprimido;10 mg + 12.5 mg;10 unidade(s);50028642
5765722;Furosemida;Furosemida Generis;Comprimido;40 mg;60 unidade(s);50002368
5632260;Furosemida;Furosemida Zentiva;Comprimido;40 mg;60 unidade(s);50002368
5587845;Pioglitazona + Alogliptina;Incresync;Comprimido revestido por película;30 mg + 12.5 mg;14 unidade(s);50141155
5373279;Irbesartan + Hidroclorotiazida;Irbesartan + Hidroclorotiazida Krka;Comprimido revestido por película;150 mg + 12.5 mg;14 unidade(s);50019252
5403134;Irbesartan;Irbesartan Mylan;Comprimido;150 mg;28 unidade(s);50002228
5724463;Olanzapina;Olanzapina Generis;Comprimido;2.5 mg;28 unidade(s);50018760
5589916;Pramipexol;Oprymea;Comprimido de libertação prolongada;0.52 mg;30 unidade(s);50056140
5425350;Ramipril;Ramipril Aurobindo;Cápsula;10 mg;56 unidade(s);50028359
5728027;Ramipril;Ramipril Labesfal;Cápsula;1.25 mg;14 unidade(s);50016997
5587712;Metformina + Alogliptina;Vipdomet;Comprimido revestido por película;1000 mg + 12.5 mg;14 unidade(s);50141112
5587670;Metformina + Alogliptina;Vipdomet;Comprimido revestido por película;850 mg + 12.5 mg;14 unidade(s);50141015
5379524;Ácido ibandrónico;Ácido Ibandrónico Bluepharma;Comprimido revestido por película;150 mg;1 unidade(s);50043790
5825682;Ropinirol;Adartrel;Comprimido revestido por película;0.5 mg;28 unidade(s);50042157
5432513;Candesartan;Candesartan Ciclum;Comprimido;8 mg;28 unidade(s);50002961
5452438;Candesartan;Candesartan Teva;Comprimido;8 mg;28 unidade(s);50002961
5426473;Ciprofloxacina;Ciprofloxacina Sandoz;Comprimido revestido por película;500 mg;8 unidade(s);50004611
2898096;Metoclopramida;Metoclopramida Labesfal;Comprimido;10 mg;20 unidade(s);50079395
5361803;Montelucaste;Montelucaste Ciclum;Comprimido revestido por película;10 mg;14 unidade(s);50015451
5781976;Nebivolol;Nebivolol Krka;Comprimido;5 mg;28 unidade(s);50009559
5776919;Paliperidona;Paliperidona Aldesven;Comprimido de libertação prolongada;3 mg;14 unidade(s);50112880
9523605;Bromocriptina;Parlodel;Cápsula;10 mg;20 unidade(s);50014110
5728126;Ramipril;Ramipril Generis;Cápsula;1.25 mg;14 unidade(s);50016997
5139696;Ramipril;Ramipril Germed;Cápsula;1.25 mg;14 unidade(s);50016997
4886396;Ramipril;Ramipril GP;Cápsula;1.25 mg;14 unidade(s);50016997
5141296;Ramipril;Ramipril Mepha;Cápsula;1.25 mg;14 unidade(s);50016997
4866885;Ramipril;Ramipril Romace;Cápsula;1.25 mg;14 unidade(s);50016997
4539680;Oxazepam;Serenal;Comprimido;15 mg;20 unidade(s);50085115
5579453;Telmisartan + Hidroclorotiazida;Telmisartan + Hidroclorotiazida Zentiva;Comprimido;40 mg + 12.5 mg;14 unidade(s);50032828
5445408;Valsartan;Valsartan Farmoz;Comprimido revestido por película;80 mg;28 unidade(s);50031783
5048970;Zonisamida;Zonegran;Cápsula;50 mg;14 unidade(s);50107275
5665112;Zonisamida;Zonisamida Tolife;Cápsula;50 mg;14 unidade(s);50107275
8168500;Paracetamol;Ben-U-Ron;Supositório;125 mg;10 unidade(s);50003429
5404512;Candesartan;Candesartan Zentiva;Comprimido;8 mg;28 unidade(s);50002961
5723788;Carvedilol;Carvedilol Azevedos 25 mg Comprimidos;Comprimido;25 mg;10 unidade(s);50006924
4689196;Ciprofloxacina;Ciprofloxacina Tetrafarma;Comprimido revestido por película;250 mg;8 unidade(s);50004557
8293407;Clindamicina;Dalacin C;Cápsula;150 mg;16 unidade(s);50005430
5726989;Losartan + Hidroclorotiazida;Losartan + Hidroclorotiazida Tecnigen;Comprimido revestido por película;50 mg + 12.5 mg;60 unidade(s);50011995
5829130;Metformina + Vildagliptina;Metformina + Vildagliptina toLife;Comprimido revestido por película;1000 mg + 50 mg;60 unidade(s);50114573
5168133;Ramipril;Ramipril Daquimed;Comprimido;2.5 mg;14 unidade(s);50017047
8193516;Rifampicina;Rifadin;Suspensão oral;20 mg/ml;1 unidade(s) - 60 ml;50084291
3233681;Quetiapina;Seroquel;Comprimido revestido por película;(25 mg) + (100 mg) + (200 mg);10 unidade(s);50026488
5762935;Telmisartan + Hidroclorotiazida;Telmisartan + Hidroclorotiazida Aristo;Comprimido;80 mg + 12.5 mg;28 unidade(s);50032879
5078209;Topiramato;Topiramato Farmoz;Comprimido revestido por película;25 mg;10 unidade(s);50016571
5078100;Topiramato;Topiramato Refta;Comprimido revestido por película;25 mg;10 unidade(s);50016571
5078308;Topiramato;Topiramato Tomix;Comprimido revestido por película;25 mg;10 unidade(s);50016571
5403845;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Zentiva;Comprimido revestido por película;160 mg + 25 mg;28 unidade(s);50041495
5735378;Valsartan;Valsartan Aurovitas;Comprimido revestido por película;80 mg;28 unidade(s);50031783
5407424;Valsartan;Valsartan Mylan;Comprimido revestido por película;80 mg;28 unidade(s);50031783
5445689;Alprazolam;Alprazolam Mylan;Comprimido de libertação modificada;0.5 mg;20 unidade(s);50017870
5987797;Amlodipina;Amlodipina Drime;Comprimido;10 mg;20 unidade(s);50024647
5119722;Amlodipina;Amlodipina Vir;Comprimido;10 mg;20 unidade(s);50024647
9775007;Acarbose;Glucobay;Comprimido;50 mg;20 unidade(s);50008994
5735469;Lacosamida;Lacosamida ratiopharm;Comprimido revestido por película;100 mg;14 unidade(s);50115740
5594361;Montelucaste;Montelucaste Vitória;Granulado;4 mg;14 unidade(s);50036238
9426700;Diprofilina;Neufil;Xarope;6.67 mg/ml;1 unidade(s) - 200 ml;50080610
5660162;Quetiapina;Quetiapina Ciclum;Comprimido de libertação prolongada;150 mg;30 unidade(s);50051130
5713565;Quetiapina;Quetiapina Teva;Comprimido de libertação prolongada;150 mg;30 unidade(s);50051130
5767942;Sitagliptina;Sitagliptina Farmoz;Comprimido revestido por película;25 mg;28 unidade(s);50112686
5341268;Telmisartan;Telmisartan Sandoz;Comprimido;40 mg;28 unidade(s);50019317
5680616;Amlodipina + Valsartan;Amlodipina + Valsartan TAD;Comprimido revestido por película;5 mg + 80 mg;14 unidade(s);50112147
5022488;Amoxicilina;Amoxicilina Sandoz 500 mg/5 ml Pó para suspensão oral;Pó para suspensão oral;500 mg/5 ml;1 unidade(s) - 100 ml;50001914
5246798;Carvedilol;Carvedilol Tecnimede 25 mg comprimidos;Comprimido;25 mg;10 unidade(s);50006924
5449392;Citalopram;Citalopram Genedec 10 mg Comprimidos;Comprimido revestido por película;10 mg;10 unidade(s);50039970
5281654;Fosinopril + Hidroclorotiazida;Fosinopril + Hidroclorotiazida Aurobindo;Comprimido;20 mg + 12.5 mg;20 unidade(s);50008587
4687380;Ciprofloxacina;Nivoflox;Cápsula;250 mg;8 unidade(s);50004557
5702626;Olmesartan medoxomilo + Hidroclorotiazida;Olmesartan medoxomilo + Hidroclorotiazida Pentafarma;Comprimido revestido por película;20 mg + 25 mg;14 unidade(s);50110152
5765367;Paliperidona;Paliperidona Ratiopharm;Comprimido de libertação prolongada;9 mg;28 unidade(s);50112902
5635578;Pregabalina;Pregabalina Farmoz;Cápsula;25 mg;14 unidade(s);50105302
5743018;Pregabalina;Pregabalina Generis;Cápsula;25 mg;14 unidade(s);50105302
5631049;Pregabalina;Pregabalina Krka;Cápsula;25 mg;14 unidade(s);50105302
5636170;Pregabalina;Pregabalina Pentafarma;Cápsula;25 mg;14 unidade(s);50105302
5816129;Sitagliptina;Sitagliptina Bluepharma;Comprimido revestido por película;50 mg;28 unidade(s);50112716
5762943;Telmisartan + Hidroclorotiazida;Telmisartan + Hidroclorotiazida Aristo;Comprimido;80 mg + 25 mg;28 unidade(s);50051083
5077219;Topiramato;Topiramato Genedec;Comprimido revestido por película;25 mg;20 unidade(s);50016571
5222716;Trandolapril;Trandolapril Mylan;Cápsula;0.5 mg;56 unidade(s);50009184
5483359;Iodeto de potássio;Yodafar;Comprimido;0.2 mg;50 unidade(s);50120042
5624341;Ácido alendrónico;Ácido alendrónico Bluefish;Comprimido;70 mg;4 unidade(s);50029339
5629522;Alopurinol;Alopurinol Generis;Comprimido;100 mg;14 unidade(s);50017373
5346986;Alprazolam;Alprazolam Labesfal;Comprimido;0.25 mg;20 unidade(s);50001108
5746375;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido Clavulânico Jaba;Comprimido revestido por película;875 mg + 125 mg;16 unidade(s);50003178
5350327;Candesartan + Hidroclorotiazida;Candesartan + Hidroclorotiazida Mylan;Comprimido;16 mg + 12.5 mg;28 unidade(s);50024973
5378757;Entacapona;Entacapona Teva;Comprimido revestido por película;200 mg;60 unidade(s);50006150
5729363;Levetiracetam;Levetiracetam Tecnigen;Solução oral;100 mg/ml;1 unidade(s) - 300 ml;50037536
5552203;Levotiroxina sódica;Levotiroxina sódica Ratiopharm;Comprimido;0.125 mg;60 unidade(s);50033310
5761416;Lorazepam;Lorazepam Aristo;Comprimido;2.5 mg;20 unidade(s);50002058
5663570;Lorazepam;Lorazepam Pharmakern;Comprimido;2.5 mg;20 unidade(s);50002058
5839253;Metformina + Vildagliptina;Metformina + Vildagliptina Aurovitas;Comprimido revestido por película;850 mg + 50 mg;60 unidade(s);50114530
5831078;Perindopril;Perindopril Mylan;Comprimido;8 mg;30 unidade(s);50062280
5723101;Rosuvastatina;Rosuvastatina Zentiva;Comprimido revestido por película;5 mg;15 unidade(s);50042017
5775879;Silodosina;Silodosina Aurovitas;Cápsula;4 mg;10 unidade(s);50118528
5439559;Sinvastatina;Sinvastatina Aristo;Comprimido revestido por película;10 mg;20 unidade(s);50018426
5466073;Valsartan + Hidroclorotiazida;Valsartan + Hidroclorotiazida Mylan;Comprimido revestido por película;160 mg + 12.5 mg;14 unidade(s);50038389
5444039;Valsartan;Valsartan Limeg;Comprimido revestido por película;40 mg;14 unidade(s);50042904
5825583;Ropinirol;Adartrel;Comprimido revestido por película;0.25 mg;12 unidade(s);50042149
5347182;Alprazolam;Alprazolam Labesfal;Comprimido;0.5 mg;20 unidade(s);50001035
5756374;Alprazolam;Alprazolam TAD;Comprimido;0.25 mg;20 unidade(s);50001108
5782420;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido Clavulânico Bluepharma;Comprimido revestido por película;500 mg + 125 mg;16 unidade(s);50001639
5819016;Amoxicilina;Amoxicilina Generis;Comprimido revestido por película;1000 mg;16 unidade(s);50001817
5095179;Amoxicilina;Amoxicilina Sandoz;Comprimido dispersível;1000 mg;16 unidade(s);50032364
5679519;Aripiprazol;Aripiprazol Ciclum;Comprimido;10 mg;14 unidade(s);50102150
5126818;Atenolol;Atenolol Azevedos;Comprimido revestido por película;50 mg;56 unidade(s);50003046
4812186;Azitromicina;Azitromicina GP 500 mg Comprimidos revestidos;Comprimido revestido;500 mg;2 unidade(s);50018370
5394267;Azitromicina;Azitromicina Krka;Comprimido revestido por película;500 mg;2 unidade(s);50018370
5623483;Azitromicina;Azitromicina Sandoz;Comprimido revestido por película;500 mg;2 unidade(s);50018370
5738885;Azitromicina;Azitromicina Teva 500 mg Comprimidos;Comprimido revestido por película;500 mg;2 unidade(s);50018370
5358882;Azitromicina;Azitromicina Vitória;Comprimido revestido por película;500 mg;2 unidade(s);50018370
4653796;Ofloxacina;Bioquil;Comprimido revestido;200 mg;8 unidade(s);50003283
5534789;Captopril;Captopril Aristo 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
5913298;Captopril;Captopril Bluepharma;Comprimido;25 mg;20 unidade(s);50004433
2181691;Captopril;Captopril Carencil 25 mg Comprimidos;Comprimido revestido;25 mg;20 unidade(s);50004433
4544599;Captopril;Captopril Convertal 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
4068193;Captopril;Captopril Farmoz 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
3545092;Captopril;Captopril Generis 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
4299293;Captopril;Captopril GP 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
2491181;Captopril;Captopril Mylan;Comprimido;25 mg;20 unidade(s);50004433
3126687;Captopril;Captopril ratiopharm 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
3049194;Captopril;Captopril Sandoz 25 mg Comprimidos;Comprimido;25 mg;20 unidade(s);50004433
5144498;Cefixima;Cefixima Germed 100 mg/5 ml Pó para Suspensão Oral;Pó para suspensão oral;20 mg/ml;1 unidade(s) - 60 ml;50005227
4682498;Cefixima;Cefixima Neocef 100 mg/5 ml Pó para Suspensão Oral;Pó para suspensão oral;20 mg/ml;1 unidade(s) - 60 ml;50005227
2805281;Carmelose;Celluvisc;Colírio, solução;4 mg/0.4 ml;10 unidade(s) - .4 ml;50090038
5170410;Cilazapril + Hidroclorotiazida;Cilazapril + Hidroclorotiazida Generis;Comprimido revestido por película;5 mg + 12.5 mg;14 unidade(s);50010077
2663680;Sulfametoxazol + Trimetoprim;Cotrimoxazol Ratiopharm;Comprimido;800 mg + 160 mg;20 unidade(s);50003313
5764246;Dutasterida;Dutasterida Mylan;Cápsula mole;0.5 mg;10 unidade(s);50104268
5152186;Enalapril;Enalapril Bluepharma 5 mg comprimidos;Comprimido;5 mg;60 unidade(s);50003356
3432085;Enalapril;Enalapril Ciclum 5 mg comprimidos;Comprimido;5 mg;60 unidade(s);50003356
5758586;Enalapril;Enalapril Generis 5 mg Comprimidos;Comprimido;5 mg;60 unidade(s);50003356
5517487;Enalapril;Enalapril Krka;Comprimido;5 mg;60 unidade(s);50003356
3357688;Enalapril;Enalapril Ratiopharm;Comprimido;5 mg;60 unidade(s);50003356
3217288;Enalapril;Enalapril Sandoz;Comprimido;5 mg;60 unidade(s);50003356
5286687;Enalapril;Enalapril Vitória;Comprimido;5 mg;60 unidade(s);50003356
5744966;Enoxaparina sódica;Enoxaparina Rovi;Solução injetável em seringa pré-cheia;20 mg/0.2 ml;2 unidade(s) - .2 ml;50172220
4666988;Flucloxacilina;Floxapen;Pó para solução injetável;500 mg;3 unidade(s);50053930
9770214;Indapamida;Fluidema;Cápsula;2.5 mg;60 unidade(s);50008412
5149505;Fosfomicina;Fosfomicina Generis;Granulado para solução oral;3000 mg;1 unidade(s);50012592
5369152;Fosfomicina;Fosfomicina toLife;Granulado para solução oral;3000 mg;1 unidade(s);50012592
5762612;Ibuprofeno;Ibuprofeno Aurovitas;Comprimido revestido por película;400 mg;20 unidade(s);50004271
5752407;Enoxaparina sódica;Inhixa;Solução injetável em seringa pré-cheia;20 mg/0.2 ml;2 unidade(s) - .2 ml;50172220
5357330;Irbesartan + Hidroclorotiazida;Irbesartan + Hidroclorotiazida Basi;Comprimido;300 mg + 12.5 mg;28 unidade(s);50019260
5255179;Irbesartan + Hidroclorotiazida;Irbesartan + Hidroclorotiazida Teva;Comprimido revestido por película;150 mg + 12.5 mg;28 unidade(s);50019228
5193537;Lercanidipina;Lercanidipina Generis;Comprimido revestido por película;20 mg;28 unidade(s);50036823
5703236;Levetiracetam;Levetiracetam Aurovitas;Comprimido revestido por película;500 mg;60 unidade(s);50027778
5550868;Levofloxacina;Levofloxacina Aristo;Comprimido revestido por película;250 mg;7 unidade(s);50015940
5591276;Levotiroxina sódica;Levotiroxina sódica Ratiopharm;Comprimido;0.15 mg;60 unidade(s);50033379
5552211;Levotiroxina sódica;Levotiroxina sódica Ratiopharm;Comprimido;0.175 mg;60 unidade(s);50033433
5552229;Levotiroxina sódica;Levotiroxina sódica Ratiopharm;Comprimido;0.2 mg;60 unidade(s);50033492
3363983;Enalapril;Maleato de Enalapril Mylan;Comprimido;5 mg;60 unidade(s);50003356
5553078;Metoprolol;Metoprolol Aurobindo;Comprimido revestido por película;100 mg;20 unidade(s);50011898
5582135;Nicorandilo;Nicorandilo Generis;Comprimido;10 mg;20 unidade(s);50006444
5724588;Norfloxacina;Norfloxacina Vitória;Comprimido revestido;400 mg;14 unidade(s);50013319
4351086;Ofloxacina;Ofloxacina Mylan;Comprimido revestido por película;200 mg;8 unidade(s);50003283
5973987;Ramipril + Hidroclorotiazida;Ramipril + Hidroclorotiazida Alter;Comprimido;5 mg + 25 mg;14 unidade(s);50017098
5101779;Ramipril + Hidroclorotiazida;Ramipril + Hidroclorotiazida Aurovitas;Comprimido;5 mg + 25 mg;14 unidade(s);50017098
5328588;Ramipril + Hidroclorotiazida;Ramipril + Hidroclorotiazida Sandoz 5 mg + 25 mg Comprimidos;Comprimido;5 mg + 25 mg;14 unidade(s);50017098
5673132;Risedronato de sódio;Risedronato de Sódio Aurovitas;Comprimido revestido por película;35 mg;4 unidade(s);50036190
9144022;Carbamazepina;Tegretol;Comprimido;200 mg;20 unidade(s);50016164
9193722;Alopurinol;Zurim;Comprimido;100 mg;20 unidade(s);50017373
5756523;Alprazolam;Alprazolam TAD;Comprimido;0.5 mg;20 unidade(s);50001035
5684691;Amlodipina;Amlodipina Farmoz 10 mg Comprimidos;Comprimido;10 mg;60 unidade(s);50013360
5725304;Citalopram;Citalopram Generis;Comprimido revestido por película;10 mg;14 unidade(s);50039970
8540039;Cleboprida;Clebutec;Comprimido;0.5 mg;6 unidade(s);50068539
5352869;Desogestrel;Desogestrel Aurovitas;Comprimido revestido por película;0.075 mg;28 unidade(s);50018876
5258777;Irbesartan;Irbesartan Omnicals ;Comprimido;150 mg;14 unidade(s);50002252
5262936;Nebivolol;Nebivolol Azevedos;Comprimido;5 mg;14 unidade(s);50009575
5591961;Paracetamol;Paracetamol GP;Comprimido;1000 mg;20 unidade(s);50036432
5650072;Quetiapina;Quetiapina Bluepharma LP;Comprimido de libertação prolongada;200 mg;60 unidade(s);50049674
5660220;Quetiapina;Quetiapina Ciclum;Comprimido de libertação prolongada;200 mg;60 unidade(s);50049674
5399688;Trimetazidina;Trimetazidina Ratiopharm;Comprimido revestido por película;20 mg;60 unidade(s);50017411
5706734;Travoprost;Vizitrav;Colírio, solução;0.04 mg/ml;1 unidade(s) - 2.5 ml;50101439
5842547;Ácido fólico;Ácido fólico Aristo;Comprimido;5 mg;20 unidade(s);50064240
5726799;Espironolactona;Aldactone;Comprimido;25 mg;20 unidade(s);50000780
3264082;Atenolol;Atenolol Alter 50 mg comprimidos;Comprimido;50 mg;60 unidade(s);50003046
5913884;Atenolol;Atenolol Bluepharma;Comprimido;50 mg;60 unidade(s);50003046
5576780;Atenolol;Atenolol Mylan;Comprimido;50 mg;60 unidade(s);50003046
2665487;Atenolol;Atenolol Ratiopharm 50 mg Comprimidos Revestidos;Comprimido revestido;50 mg;60 unidade(s);50003046
5791082;Atenolol;Atenolol Sandoz;Comprimido revestido por película;50 mg;60 unidade(s);50003046
5693809;Etoricoxib;Etoricoxib Bluepharma;Comprimido revestido por película;30 mg;7 unidade(s);50112945
5175039;Gabapentina;Gabapentina Ratiopharm;Comprimido revestido por película;800 mg;50 unidade(s);50022415
5108154;Indapamida;Indapamida GP;Comprimido de libertação prolongada;1.5 mg;30 unidade(s);50008420
5719455;Ivabradina;Ivabradina Generis;Comprimido revestido por película;5 mg;14 unidade(s);50108085
5109228;Losartan + Hidroclorotiazida;Losartan + Hidroclorotiazida Hicortal;Comprimido revestido por película;100 mg + 25 mg;28 unidade(s);50025600
5481809;Pantoprazol;Pantoprazol Azevedos;Comprimido gastrorresistente;20 mg;14 unidade(s);50019813
5721527;Rosuvastatina;Rosuvastatina Aristo;Comprimido revestido por película;5 mg;20 unidade(s);50042017
5639778;Rosuvastatina;Rosuvastatina Azevedos;Comprimido revestido por película;5 mg;14 unidade(s) - 5 mg;50042017
5735725;Venlafaxina;Venlafaxina Ciclum;Cápsula de libertação prolongada;37.5 mg;10 unidade(s);50038346
5267570;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido clavulânico Aurobindo;Comprimido revestido por película;500 mg + 125 mg;16 unidade(s);50001639
5730551;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido Clavulânico Generis;Comprimido revestido por película;500 mg + 125 mg;16 unidade(s);50001639
2562684;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido Clavulânico Sandoz 500 mg + 125 mg Comprimidos revestidos;Comprimido revestido por película;500 mg + 125 mg;16 unidade(s);50001639
3089687;Amoxicilina + Ácido clavulânico;Amoxicilina + Ácido Clavulânico-Ratiopharm 500 mg e 125 mg Comprimido Revestido;Comprimido revestido;500 mg + 125 mg;16 unidade(s);50001639
2363489;Nimodipina;Brainox;Comprimido revestido;30 mg;10 unidade(s);50066790
5347166;Cloromadinona + Etinilestradiol;Clarissa;Comprimido revestido por película;2 mg + 0.03 mg;21 unidade(s);50042939
5801949;Metformina + Vildagliptina;Daltex;Comprimido revestido por película;1000 mg + 50 mg;60 unidade(s);50114573
5320155;Desogestrel + Etinilestradiol;Desogestrel + Etinilestradiol Generis;Comprimido;0.15 mg + 0.02 mg;21 unidade(s);50012231
2871283;Tiagabina;Gabitril;Comprimido revestido por película;5 mg;20 unidade(s);50073729
5468301;Metformina + Saxagliptina;Komboglyze;Comprimido revestido por película;1000 mg + 2.5 mg;14 unidade(s);50122096
5278890;Lisinopril + Hidroclorotiazida;Lisinopril + Hidroclorotiazida Ciclum;Comprimido;20 mg + 12.5 mg;10 unidade(s);50014315
5062443;Metformina;Metformina Ciclum;Comprimido revestido por película;850 mg;60 unidade(s);50014870
5258926;Montelucaste;Montelucaste Bluepharma;Comprimido para mastigar;5 mg;14 unidade(s);50015540
5473020;Paracetamol;Paracetamol Alter;Comprimido;1000 mg;18 unidade(s);50036432
5398532;Pioglitazona;Pioglitazona Atrolex;Comprimido;15 mg;28 unidade(s);50021494
5392006;Pioglitazona;Pioglitazona Ratiopharm;Comprimido;15 mg;28 unidade(s);50021494
5647425;Pregabalina;Pregabalina Bluepharma;Cápsula;75 mg;14 unidade(s);50105426
5694062;Ramipril;Ramipril Aurovitas;Comprimido;2.5 mg;14 unidade(s);50017047
5941984;Ramipril;Ramipril Germed;Cápsula;2.5 mg;14 unidade(s);50017047
5842992;Ramipril;Ramipril Mepha;Cápsula;2.5 mg;14 unidade(s);50017047
5343553;Tramadol + Paracetamol;Tramadol + Paracetamol Pharmakern;Comprimido revestido por película;37.5 mg + 325 mg;20 unidade(s);50042181
5657507;Beta-histina;Beta-histina Farmoz;Comprimido;16 mg;20 unidade(s);50003755
9093849;Diazepam;Bialzepam;Cápsula;3 mg;20 unidade(s);50003844
5368246;Candesartan;Candesartan Alter;Comprimido;8 mg;28 unidade(s);50002961
5063771;Citalopram;Citalopram Azevedos;Comprimido revestido por película;10 mg;14 unidade(s);50039970
5764345;Metformina + Dapagliflozina;Ebymect;Comprimido revestido por película;1000 mg + 5 mg;14 unidade(s);50142534
5764329;Metformina + Dapagliflozina;Ebymect;Comprimido revestido por película;850 mg + 5 mg;14 unidade(s);50142518
5022322;Fosinopril + Hidroclorotiazida;Fosinopril + Hidroclorotiazida Aurovitas;Comprimido;20 mg + 12.5 mg;20 unidade(s);50008587
5232848;Irbesartan;Irbesartan Pentafarma;Comprimido revestido por película;150 mg;14 unidade(s);50002252
9507327;Prednisolona;Lepicortinolo;Comprimido;5 mg;20 unidade(s);50077830
5805940;Lisinopril + Amlodipina;Lisinopril + Amlodipina Zentiva;Comprimido;20 mg + 5 mg;20 unidade(s);50136267
5213533;Nebivolol;Nebivolol Mylan;Comprimido;5 mg;7 unidade(s);50009567
5481056;Pioglitazona;Pioglitazona Aurobindo;Comprimido;15 mg;28 unidade(s);50021494
5810718;Sinvastatina;Sinvastatina Bluepharma;Comprimido revestido por película;10 mg;56 unidade(s);50018418
5589759;Metformina + Dapagliflozina;Xigduo;Comprimido revestido por película;1000 mg + 5 mg;14 unidade(s);50142534
5589734;Metformina + Dapagliflozina;Xigduo;Comprimido revestido por película;850 mg + 5 mg;14 unidade(s);50142518
5302864;Amlodipina;Amlodipina Mylan;Comprimido;5 mg;10 unidade(s);50013335
5725379;Bisoprolol;Bisoprolol toLife;Comprimido;2.5 mg;60 unidade(s);50023420
5817069;Bisoprolol;Bisoprolol Zentiva;Comprimido;2.5 mg;60 unidade(s);50023420
3418894;Carvedilol;Carvedilol Jaba 25 mg Comprimidos;Comprimido;25 mg;10 unidade(s);50006924
5289368;Clopidogrel;Clopidogrel Alirom;Comprimido revestido por película;75 mg;28 unidade(s);50010220
5269733;Clopidogrel;Clopidogrel Lumec;Comprimido revestido por película;75 mg;28 unidade(s);50010220
5218524;Ibuprofeno;Ibuprofeno Betude;Comprimido revestido por película;400 mg;20 unidade(s);50004271
4853883;Paracetamol;Lisopan 1000;Comprimido efervescente;1000 mg;10 unidade(s);50037960
5833009;Metformina + Vildagliptina;Metformina + Vildagliptina Mylan;Comprimido revestido por película;850 mg + 50 mg;60 unidade(s);50114530
5570825;Perindopril + Indapamida;Perindopril + Indapamida Mepha;Comprimido revestido por película;5 mg + 1.25 mg;30 unidade(s);50133519
5634209;Perindopril + Indapamida;Perindopril + Indapamida Vitória;Comprimido;4 mg + 1.25 mg;30 unidade(s);50133519
5122726;Topiramato;Topiramato Azevedos;Comprimido revestido por película;25 mg;20 unidade(s);50016571
5622089;Bisoprolol;Bisoprolol Generis 10 mg Comprimidos;Comprimido revestido;10 mg;30 unidade(s);50006215
