67733,AMOXICILINA G. EUR 125 MG SUS 150 ML (*),7891317001575,  -   ,  -   ,,,1
67741,AMOXICILINA G. EUR 500 MG SUS 150 ML (*),7891317001650,"  15,46 ","  14,43 ","  15,46 ","  14,43 ",1
67750,AMPICILINA G. EUR 500 MG 12 CA (*),7891317008987,"  1,06 ","  1,06 ","  12,76 ","  12,73 ",12
67776,AZITROMICINA G. EUR 500 MG 03 CP (*),7891317421991,"  2,51 ","  2,51 ","  7,54 ","  7,54 ",3
67792,ANLODIPINO G. EUR 10 MG 30 CP,7890000677929,  -   ,  -   ,,,30
67806,CEFADROXILA G. EUR 250 MG SUS 100 ML (*),7891317001421,"  16,75 ","  16,19 ","  16,75 ","  16,19 ",1
67814,CEFADROXILA G. EUR 500 MG 08 CA (*),7891317001438,"  1,35 ","  1,35 ","  10,80 ","  10,80 ",8
67830,CEFTRIAXONA G. EUR 500 MG INJ 1 FR 3 ML (*),7891317007829,"  9,44 ","  9,38 ","  9,44 ","  9,38 ",1
67849,CEFTRIAXONA G. EUR 1 G INJ 1 FR IM + DIL (*),7891317007836,"  14,11 ","  14,19 ","  14,11 ","  14,19 ",1
67881,FINASTERIDA G. EUR 5 MG 30 CP,7891317002572,"  0,65 ","  0,62 ","  19,39 ","  18,55 ",30
67890,LEVOFLOXACINO G. EUR 500 MG 10 CP (*),7891317414221,"  0,86 ","  0,86 ","  8,59 ","  8,59 ",10
67903,"LOSARTANA + HCT G. EUR 50/12,5 MG 30 CP",7891317445287,"  0,28 ","  0,26 ","  8,51 ","  7,66 ",30
67911,LOSARTANA + HCT G. EUR 100/25 MG 30 CP,7891317445294,"  0,44 ","  0,42 ","  13,07 ","  12,74 ",30
67920,"MELOXICAM G. EUR 7,5 MG 10 CP",7891317421861,"  0,33 ","  0,29 ","  3,28 ","  2,86 ",10
67938,NORTRIPTILINA G. EUR 25 MG 30 CP (C1),7891317430146,"  0,39 ","  0,39 ","  11,56 ","  11,56 ",30
67997,ACETILCISTEINA G. EUR 20 MG XPE 150 ML,7891317002176,"  8,71 ","  8,43 ","  8,71 ","  8,43 ",1
68004,ACETILCISTEINA G. EUR 100 MG/5 G 16 ENV,7891317001056,"  0,79 ","  0,78 ","  12,65 ","  12,51 ",16
68012,ACETILCISTEINA G. EUR 200 MG/5 G GRAN 16 ENV,7891317001063,"  0,89 ","  0,85 ","  14,24 ","  13,63 ",16
68020,ACETILCISTEINA G. EUR 600 MG/5 G GRAN 16 ENV,7891317001070,"  1,24 ","  1,20 ","  19,79 ","  19,21 ",16
68101,CAMISA ECO GENERICO LEGRAND (M),7896472502589,  -   ,  -   ,,,1
68195,AMPICILINA G. EMS 500 MG 12 CP (*),7896004715742,"  0,60 ","  0,50 ","  7,22 ","  5,96 ",12
68217,AZITROMICINA G. EMS 500 MG 02 CP (*),7896004703299,"  3,91 ","  4,56 ","  7,82 ","  9,12 ",2
68225,ANLODIPINO G. EMS 10 MG 30 CP,7896004703312,  -   ,"  0,13 ",,"  3,88 ",30
68233,"BETAMETASONA G. EMS 0,1 MG/ML ELX FR 120 ML",7896004704616,"  4,88 ","  4,47 ","  4,88 ","  4,47 ",1
68250,CLONAZEPAM G. EMS 2 MG 30 CP (B1),7896004721828,"  0,13 ","  0,12 ","  3,99 ","  3,62 ",30
68268,AMITRIPTILINA G. EMS 75 MG 30 CP (C1),7896004709567,"  0,49 ","  0,46 ","  14,67 ","  13,74 ",30
68284,CIPROFLOXACINO + DEXA G. EMS SOL OFT 5 ML (*),7896004722528,"  12,23 ","  12,38 ","  12,23 ","  12,38 ",1
68322,CLARITROMICINA G. EMS 500 MG 10 CP (*),7896004701172,"  3,52 ","  3,50 ","  35,24 ","  34,95 ",10
68365,ISOCONAZOL G. EMS CR VAG 40 G 7 APL,7896004710877,  -   ,  -   ,,,7
68381,RANITIDINA G. EMS 150 MG 10 CP,7896004718798,  -   ,"  0,33 ",,"  3,34 ",10
68403,DEFLAZACORTE G. EMS 30 MG 10 CP,7896004709291,"  7,50 ","  6,76 ","  74,99 ","  67,63 ",10
68411,OFLOXACINO G. EMS SOL 5 ML (*),7896004713847,"  15,07 ","  14,80 ","  15,07 ","  14,80 ",1
68420,DEXAMETASONA G. EMS ELIXIR 120 ML,7896004703565,"  3,48 ","  3,45 ","  3,48 ","  3,45 ",1
68446,DICLOFENACO POTASSICO G. EMS 50 MG 10 CP,7896004713731,"  0,44 ","  0,39 ","  4,43 ","  3,86 ",10
68454,DIP. BETAMETASONA + AC SALIC G. EMS POM 30 G,7896004700656,"  4,97 ","  4,92 ","  4,97 ","  4,92 ",1
68462,GABAPENTINA G. EMS 400 MG 30 CA (C1),7896004713267,"  1,03 ","  0,96 ","  30,85 ","  28,89 ",30
68489,HIDROCORTISONA G. EMS 10 MG/G POM 30 G,7896004719283,"  14,53 ","  14,46 ","  14,53 ","  14,46 ",1
68497,PANTOPRAZOL G. EMS 40 MG 07 CP,7896004709635,  -   ,  -   ,,,7
68519,DEXCLORFENIRAMINA G. EMS CR 30 G,7896004720784,"  4,69 ","  4,68 ","  4,69 ","  4,68 ",1
68560,SECNIDAZOL G. EMS 900 MG 30 ML,7896004705323,"  10,73 ","  10,73 ","  10,73 ","  10,73 ",1
68586,SINVASTATINA G. EMS 10 MG 30 CP,7896004701943,"  0,13 ","  0,13 ","  4,04 ","  4,03 ",30
68624,DOXAZOSINA G. EMS 2 MG 30 CP,7896004712499,"  0,65 ","  0,67 ","  19,49 ","  20,08 ",30
68640,"ALPRAZOLAM G. MDY 0,5 MG 30 CP (B1)",7896422517003,"  0,07 ","  0,09 ","  2,09 ","  2,71 ",30
68675,HIDROQUINONA G. GER GEL 30 G,7896004725833,"  33,34 ","  30,04 ","  33,34 ","  30,04 ",1
68721,ATENOLOL G. EMS 25 MG 60 CP,7896004705880,"  0,07 ","  0,07 ","  3,96 ","  4,04 ",60
68748,HIDROQUINONA G. LEG GEL 30 G,7894916145503,"  33,35 ","  33,34 ","  33,35 ","  33,34 ",1
68756,ACEBROFILINA G. EUR 5 MG/ML XPE INF 120 ML,7891317002688,  -   ,"  8,36 ",,"  8,36 ",1
68764,ACETILCISTEINA G. EUR 20 MG XPE 100 ML,7891317001940,"  7,88 ","  7,72 ","  7,88 ","  7,72 ",1
68780,BUPROPIONA G. EUR 150 MG 60 CP (C1),7891317189648,"  0,67 ","  0,67 ","  40,31 ","  40,29 ",60
68810,DOXAZOSINA G. EUR 2 MG 30 CP,7891317452964,"  0,21 ","  0,26 ","  6,25 ","  7,82 ",30
68918,TOPIRAMATO G. EUR 50 MG 60 CP (C1),7891317434335,"  0,46 ","  0,46 ","  27,65 ","  27,66 ",60
68934,BONAGRAN 70 MG 4 CP ALENDRONATO LEG.,7896004726847,"  0,45 ","  0,46 ","  1,80 ","  1,85 ",4
68942,FLUOCINOLONA + ASSOC G. LEG 10 ML (*),7894916143622,"  3,49 ","  3,49 ","  3,49 ","  3,49 ",1
68993,"ENALAPRIL + HCT G. EMS 20/12,5 MG 30 CP",7896004709956,"  0,56 ","  0,56 ","  16,93 ","  16,73 ",30
69000,METILDOPA G. EMS 250 MG 30 CP,7896004703480,"  0,56 ","  0,56 ","  16,66 ","  16,69 ",30
69027,ATENOLOL G. MDY 100 MG 30 CP,7896422506366,"  0,51 ","  0,41 ","  15,27 ","  12,15 ",30
69035,ATENOLOL + CLORTALIDONA G. MDY 100/25 MG 60 CP,7896422516075,"  0,38 ","  0,38 ","  22,90 ","  22,90 ",60
69108,CETOCONAZOL G. MDY 200 MG 30 CP,7896422507530,"  0,80 ","  0,78 ","  24,06 ","  23,41 ",30
69116,CLOTRIMAZOL G. MDY CR 20 G,7896422504812,"  2,57 ","  3,28 ","  2,57 ","  3,28 ",1
69124,CLOTRIMAZOL G. MDY CR VAG 20 G 3 APL,7896422506434,"  7,29 ","  9,73 ","  7,29 ","  9,73 ",1
69140,GENFIBROZILA G. MDY 900 MG 15 CP,7896422508216,"  2,00 ","  2,00 ","  30,04 ","  30,07 ",15
69159,GLIMEPIRIDA G. MDY 4 MG 60 CP,7896422513517,"  0,75 ","  0,75 ","  44,81 ","  44,81 ",60
69205,MOMETASONA G. MDY 1 MG/G POM 20 G,7896422515368,"  5,88 ","  7,59 ","  5,88 ","  7,59 ",1
69230,TERBINAFINA G. MDY 250 MG 28 CP,7896422504720,"  2,45 ","  2,44 ","  68,53 ","  68,22 ",28
69302,CIPROFLOXACINO G. EMS 500 MG 06 CP (*),7896004701264,"  1,96 ","  1,94 ","  11,75 ","  11,63 ",6
69337,TERBINAFINA G. EMS 250 MG 14 CP,7896004703794,"  1,89 ","  1,81 ","  26,50 ","  25,34 ",14
69345,LIDOCAINA G. EMS POM 25 G,7896004722467,"  3,88 ","  3,86 ","  3,88 ","  3,86 ",1
69388,NORFLOXACINO G. MDY 400 MG 06 CP (*),7896422507394,"  1,63 ","  1,63 ","  9,76 ","  9,76 ",6
70270,AMPICILINA G. MUL 500 MG 10 CA (*),7896472507832,"  0,59 ","  0,59 ","  5,91 ","  5,90 ",10
70289,SERTRALINA G. PLB 50 MG 28 CP (C1),7898216369607,"  0,25 ","  0,19 ","  6,90 ","  5,22 ",28
70297,LEVOCETIRIZINA G. EUR 5 MG 10 CP,7891317457266,"  1,97 ","  1,97 ","  19,73 ","  19,75 ",10
70300,ACIDO MEFENAMICO G. EMS 500 MG 24 CP,7896004720869,"  0,32 ","  0,30 ","  7,74 ","  7,25 ",24
70319,AMPICILINA G. EMS 500 MG 24 CP (*),7896004715759,"  0,56 ","  0,56 ","  13,33 ","  13,48 ",24
70335,ATENOLOL G. EMS 50 MG 60 CP,7896004705866,"  0,12 ","  0,12 ","  7,43 ","  7,18 ",60
70360,CETOCONAZOL G. EMS 200 MG 30 CP,7896004700267,"  0,80 ","  0,78 ","  24,12 ","  23,31 ",30
70378,AMITRIPTILINA G. EMS 25 MG 30 CP (C1),7896004727776,"  0,14 ","  0,14 ","  4,06 ","  4,13 ",30
70386,CLINDAMICINA G. EMS 300 MG 16 CA (*),7896004720494,  -   ,  -   ,,,16
70394,DILTIAZEM G. EMS 60 MG 25 CP,7896004700410,"  2,30 ","  2,31 ","  13,78 ","  13,89 ",6
70408,FLUOXETINA G. EMS 10 MG 28 CA (C1),7896004720432,"  0,31 ","  0,30 ","  8,76 ","  8,52 ",28
70416,FLUOXETINA G. EMS 20 MG 28 CA (C1),7896004700632,"  0,23 ","  0,23 ","  6,37 ","  6,37 ",28
70424,CLOTRIMAZOL G. EMS CR VAG 35 G 6 APL,7896004711423,"  11,60 ","  11,59 ","  11,60 ","  11,59 ",1
70459,ESPIRONOLACTONA G. EMS 100 MG 30 CP,7896004716138,"  0,63 ","  0,62 ","  18,79 ","  18,59 ",30
70475,FLUCONAZOL G. EMS 150 MG 02 CA,7896004703343,"  1,61 ","  1,61 ","  3,22 ","  3,22 ",2
70521,LIDOCAINA G. EMS POM LARANJA 25 G,7896004722474,"  4,63 ","  4,63 ","  4,63 ","  4,63 ",1
70530,MOMETASONA G. EMS 1MG/G POM 20 G,7896004715599,"  9,36 ","  8,63 ","  9,36 ","  8,63 ",1
70556,LACTULIV AMEIXA 120 ML LACTULOSE LEG.,7896004768465,  -   ,"  8,83 ",,"  8,83 ",1
70564,LACTULIV SALADA FRUTAS 120 ML LACTULOSE LEG.,7896004768472,  -   ,"  9,33 ",,"  9,33 ",1
70602,RANITIDINA G. MED 150 MG 20 CP,7896862918071,"  0,17 ","  0,16 ","  3,34 ","  3,22 ",20
70629,BIOVITA C + ZINCO 10 CP EFERV VITA.,7896202502069,  -   ,  -   ,,,10
70645,LOSARTANA + HCT G. EMS 100/25 MG 30 CP,7896004713915,"  0,44 ","  0,42 ","  13,19 ","  12,48 ",30
70653,SECNIDAZOL G. EMS 450 MG 15 ML,7896004705347,"  9,08 ","  7,86 ","  9,08 ","  7,86 ",1
70670,TOPIRAMATO G. EMS 25 MG 60 CP (C1),7896004713021,"  0,34 ","  0,33 ","  20,12 ","  19,67 ",60
70734,AMOXICILINA G. EMS 500 MG 30 CP (*),7896004718996,"  0,44 ","  0,40 ","  13,18 ","  11,93 ",30
70785,SIBUTRAMINA G. GER 15 MG 30 CA (B2),7896004721163,"  0,38 ","  0,38 ","  11,34 ","  11,34 ",30
70807,MESALAZINA G. EMS 800 MG 30 CP,7896004712963,  -   ,"  1,99 ",,"  59,59 ",30
70840,NORMOLAX XPE AMEIXA SOL 120 ML LACTULOSE EMS.,7896004768489,"  10,34 ","  9,74 ","  10,34 ","  9,74 ",1
70858,NARIDRIN H SPRAY 60 ML SORO NASAL EMS.,7896004721583,"  7,32 ","  7,30 ","  7,32 ","  7,30 ",1
70882,ALPHABRIN 2 MG/ML 5 ML BRIMONIDINA GEO.,7899095203952,"  17,81 ","  17,28 ","  17,81 ","  17,28 ",1
70890,SONARIN INF 30 ML SORO NASAL GEO.,7899095220706,"  2,71 ","  2,31 ","  2,71 ","  2,31 ",1
70947,PHITOSS XPE 100 ML HEDERA HELIX BRA.,7898100243112,"  5,94 ","  7,66 ","  5,94 ","  7,66 ",1
70963,CICLOPIROX OLAMINA G. LEG SOL 15 ML,7894916145695,  -   ,"  5,77 ",,"  5,77 ",1
71072,SIBUTRAMINA G. LEG 15 MG 30 CA (B2),7894916144469,"  0,38 ","  0,33 ","  11,29 ","  9,83 ",30
71080,"IPRATROPIO G. LEG GTS 0,25MG/ML 20 ML",7894916145435,  -   ,"  3,22 ",,"  3,22 ",1
71129,IBUPROFENO G. LEG 50 MG GTS 30 ML,7894916145480,"  3,74 ","  3,74 ","  3,74 ","  3,74 ",1
71137,CIPROFLOXACINO G. LEG 500 MG 14 CP (*),7894916143998,  -   ,"  0,36 ",,"  4,99 ",14
71145,DICLOFENACO SODICO G. GER 100 MG 10 CP,7896004710815,"  0,45 ","  0,45 ","  4,52 ","  4,52 ",10
71153,SIBUTRAMINA G. EMS 15 MG 30 CA (B2),7896004721125,"  0,53 ","  0,51 ","  15,88 ","  15,38 ",30
71161,SIBUTRAMINA G. EMS 10 MG 30 CA (B2),7896004721095,  -   ,"  0,41 ",,"  12,23 ",30
71170,ACETILCISTEINA G. GEO 40 MG/ML XPE AD 120 ML,7899095233799,"  3,55 ","  7,24 ","  3,55 ","  7,24 ",1
71188,ACETILCISTEINA G. GEO 20 MG/ML XPE INF 120 ML,7899095233805,"  6,05 ","  5,75 ","  6,05 ","  5,75 ",1
71196,CISTEIL XPE AD 120 ML ACETILCISTEINA GEO.,7899095203556,"  7,80 ","  7,09 ","  7,80 ","  7,09 ",1
71200,CISTEIL XPE INF 120 ML ACETILCISTEINA GEO.,7899095203532,"  5,83 ","  5,97 ","  5,83 ","  5,97 ",1
71218,"IPRATROPIO G. EMS GTS 0,25MG/ML 20 ML",7896004725420,"  3,41 ","  3,10 ","  3,41 ","  3,10 ",1
71234,DICLOFENACO SODICO G. EMS 100 MG 20 CP,7896004728629,  -   ,"  0,56 ",,"  11,23 ",20
71242,TOPIRAMATO G. EMS 100 MG 60 CP (C1),7896004713007,"  0,83 ","  0,79 ","  49,58 ","  47,30 ",60
71390,DICLOFENACO SODICO G. EMS 100 MG 10 CP,7896004706665,  -   ,"  0,58 ",,"  5,78 ",10
71439,BUPROVIL 300 MG 20X10 CP IBUPROFENO MUL.,7896472505531,"  3,61 ","  3,45 ","  36,05 ","  34,53 ",10
71471,CLONAZEPAM G. EUR 2 MG 30 CP (B1),7891317008932,"  0,15 ","  0,15 ","  4,56 ","  4,38 ",30
71498,CLARITROMICINA G. EMS 125 MG SUS 60 ML (*),7896004703503,  -   ,"  25,87 ",,"  25,87 ",1
71579,PARACETAMOL G. EMS 500 MG 50X4 CP,7896004716329,"  16,11 ","  9,78 ","  64,46 ","  39,12 ",4
72001,"IPRATROPIO G. GER GTS 0,25 MG/ML 20 ML",7896004725437,"  3,45 ","  3,46 ","  3,45 ","  3,46 ",1
72010,PANTOPRAZOL G. SAN 40 MG 14 CP,7897595606280,  -   ,  -   ,,,14
72028,PANTOPRAZOL G. SAN 20 MG 14 CP,7897595606242,  -   ,  -   ,,,14
72036,SUAVICID CR 15 G HIDROQUINONA+ASSOC LEG.,7896004726694,"  32,29 ","  34,48 ","  32,29 ","  34,48 ",1
72044,SUAVICID CR 30 G HIDROQUINONA+ASSOC LEG.,7896004728704,"  63,57 ","  63,03 ","  63,57 ","  63,03 ",1
72079,ALOPURINOL G. MDY 300 MG 30 CP,7896422516945,"  0,20 ","  0,20 ","  5,98 ","  5,96 ",30
72087,ALOPURINOL G. MDY 100 MG 30 CP,7896422516921,"  0,13 ","  0,14 ","  3,76 ","  4,34 ",30
72095,PANTOPRAZOL G. MDY 20 MG 42 CP,7896422517263,"  17,11 ","  21,24 ","  34,22 ","  42,48 ",2
72109,PANTOPRAZOL G. MDY 40 MG 42 CP,7896422517287,"  12,49 ","  10,96 ","  24,98 ","  21,92 ",2
72206,LACTUGOLD AMEIXA SOL 120 ML ART.,7898277712473,"  11,91 ","  10,08 ","  11,91 ","  10,08 ",1
72214,LACTUGOLD FRUTAS VER SOL 120 ML ART.,7898277712480,"  13,19 ","  11,51 ","  13,19 ","  11,51 ",1
72222,APETIFERR BC UVA XPE 240 ML ART.,7898277712497,"  5,23 ","  5,23 ","  5,23 ","  5,23 ",1
72257,ALGESTONA + ESTRADIOL G. EUR INJ 150/10 MG/ML 1 AP,7891317445300,"  9,68 ","  9,61 ","  9,68 ","  9,61 ",1
72281,TYFLEN 750 MG 20X10 CP PARACETAMOL BRA.,7898100242870,"  5,58 ","  5,71 ","  55,83 ","  57,13 ",10
72427,DESTADIN 5 MG 10 CP DESLORATADINA EMS.,7896004725802,"  1,11 ","  1,12 ","  11,08 ","  11,15 ",10
72435,CANFORA POTE 150 G CAT.,7896023742903,"  59,25 ","  59,39 ","  59,25 ","  59,39 ",1
72443,ELIXIR PAREGORICO 30 ML OPIO CANF CAT.,7896023701436,"  9,43 ","  10,06 ","  9,43 ","  10,06 ",1
72575,ALPRAZOLAM G. MDY 1 MG 30 CP (B1),7896422517034,"  0,10 ","  0,14 ","  3,08 ","  4,21 ",30
72583,CLONAZEPAM G. MDY GTS 20 ML (B1),7896422511865,"  2,08 ","  2,12 ","  2,08 ","  2,12 ",1
72591,CLOTRIMAZOL + DEXAMETASONA G. MDY CR 40 G,7896422507202,"  6,43 ","  7,95 ","  6,43 ","  7,95 ",1
72630,GENFIBROZILA G. MDY 600 MG 30 CP,7896422508209,"  1,86 ","  1,53 ","  55,89 ","  45,96 ",30
72672,CICLOPIROX OLAMINA G. EMS SOL 15 ML,7896004727233,"  5,71 ","  5,58 ","  5,71 ","  5,58 ",1
72680,DORZOLAMIDA + TIMOLOL G. EMS 20 MG 5 ML,7896004725697,"  47,53 ","  44,85 ","  47,53 ","  44,85 ",1
72702,CREME DE ARNICA 30 G KHZ.,7896331702378,  -   ,  -   ,,,1
72710,BABYGLOS CR 30 G ZINCO+ASSOC KHZ.,7896331701319,  -   ,  -   ,,,1
72729,CLARISKIN CR 30 G KHZ.,7896331702682,  -   ,  -   ,,,1
72745,EFEDERM CR 55 G TRICOSANO+ASSOC KHZ.,7896331700138,  -   ,  -   ,,,60
72753,LOCAO ARNICA 120 ML KHZ.,7896331702965,  -   ,  -   ,,,1
72761,PROCTOSAN POM 20 G LIDOC+ASSOC KHZ.,7896331700459,  -   ,  -   ,,,1
72796,CALCIODEX FR 60 CA CALCIO+VIT KHZ.,7896331702668,  -   ,  -   ,,,60
72800,"CALOTRAT 0,20 G/ML SOL 5 ML LATICO KHZ.",7896331706451,  -   ,"  10,18 ",,"  10,18 ",1
72826,ENTEROFIGON ABACAXI 60 FLC METIONINA KHZ.,7896331706734,  -   ,  -   ,,,7
72842,GALENOGAL ELIXIR 150 ML SALIX ALBA KHZ.,7896331702859,  -   ,  -   ,,,1
72877,GLYTEOL XPE AD 100 ML GUAIFENESINA KHZ.,7896331702828,  -   ,  -   ,,,1
72885,GLYTEOL XPE AD 150 ML GUAIFENESINA KHZ.,7896331702811,  -   ,  -   ,,,1
72893,GLYTEOL XPE INF 100 ML MORANGO GUAIF KHZ.,7896331702835,  -   ,  -   ,,,1
72907,GOTAS PRECIOSAS 30 ML KHZ.,7896331700404,  -   ,"  14,24 ",,"  14,24 ",1
72915,HEPATILON 150 ML KHZ.,7896331703139,  -   ,"  12,70 ",,"  12,70 ",1
72931,HEPATILON 60 FLC 10 ML KHZ.,7896331702620,  -   ,  -   ,,,1
72940,PEITORAL MARTEL XPE 150 ML KHZ.,7896331703191,  -   ,  -   ,,,1
72958,PROCTOCAPS 20 CA CASTANHA DA INDIA KHZ.,7896331701371,  -   ,  -   ,,,20
72966,RESFENOL 20 CA PARACETAMOL+ASSOC KHZ.,7896331703443,  -   ,  -   ,,,20
72990,RESFENOL XPE 100 ML PARACETAMOL+ASSOC KHZ.,7896331701661,  -   ,  -   ,,,1
73008,RITMONEURAN RTM 20 CA PASSIFLORA KHZ.,7896331703924,  -   ,  -   ,,,20
73032,CIPROFLOXACINO G. MDY 500 MG 7 CP (*),7896422507097,"  2,81 ","  3,00 ","  16,87 ","  17,99 ",6
73040,CETOPROFENO G. MDY 50 MG 24 CP,7896422507349,"  0,26 ","  0,25 ","  6,15 ","  6,00 ",24
73059,GLIMEPIRIDA G. MDY 2 MG 60 CP,7896422513463,"  0,43 ","  0,43 ","  25,97 ","  25,99 ",60
73067,CLONAZEPAM G. MDY 2 MG 60 CP (B1),7896422515023,"  0,08 ","  0,14 ","  4,54 ","  8,35 ",60
73083,CLOTRIMAZOL G. MDY CR VAG 35 G 6 APL,7896422506427,"  2,31 ","  2,40 ","  11,55 ","  11,99 ",5
73121,FINASTERIDA G. MDY 1 MG 60 CP,7896422509411,"  0,68 ",#VALUE!,"  41,05 ", #N/A,60
73130,AZITROMICINA G. EUR 500 MG 05 CP (*),7891317444921,"  12,67 ","  12,67 ","  12,67 ","  12,67 ",1
73229,BIOFOR C EFERV 16 CP ASP ARGIN+VIT C VITA.,7896202502175,  -   ,"  0,94 ",,"  15,05 ",16
73237,PREDNISONA G. MDY 20 MG 10 CP,7896422517447,"  0,26 ","  0,26 ","  2,61 ","  2,61 ",10
73245,PREDNISONA G. MDY 05 MG 20 CP,7896422517485,"  0,10 ","  0,10 ","  1,97 ","  1,96 ",20
73253,PREDNISONA G. MDY 20 MG 30 CP,7896422517423,"  0,38 ","  0,40 ","  11,44 ","  11,89 ",30
73261,MIDAZOLAM G. MDY 15 MG 30 CP (B1),7896422517621,"  1,79 ","  1,79 ","  53,83 ","  53,78 ",30
73288,MIDAZOLAM G. MDY 15 MG 20 CP (B1),7896422517669,  -   ,  -   ,,,20
73300,CANDIGRAN 20 MG/G CR 30 G CETOC+BETA LEG.,7896004722702,  -   ,"  5,24 ",,"  5,24 ",1
73318,ONCILEG-A POM 10 G TRIANCINOLONA LEG.,7896004722689,"  3,34 ","  3,34 ","  3,34 ","  3,34 ",1
73342,HIDROQUINONA+TRETIN+FLUOCI G. LEG CR 15 G,7894916145596,"  48,32 ","  48,29 ","  48,32 ","  48,29 ",1
73350,TOBRAMICINA G. LEG 3 MG/ML 05 ML (*),7894916145541,"  6,19 ","  6,19 ","  6,19 ","  6,19 ",1
73377,DORZOLAMIDA G. GER 20 MG 5 ML,7896004726076,"  21,52 ","  21,52 ","  21,52 ","  21,52 ",1
73385,CICLOPIROX OLAMINA G. GER SOL 15 ML,7896004727240,"  5,64 ","  5,58 ","  5,64 ","  5,58 ",1
73440,BOLA SOCIETY NEO QUIMICA,7891593631732,  -   ,  -   ,,,27
73466,CICLOBENZAPRINA G. GER 10 MG 10 CP,7896004726922,"  0,27 ","  0,27 ","  2,73 ","  2,71 ",10
73474,CICLOBENZAPRINA G. GER 10 MG 15 CP,7896004730172,"  0,27 ","  0,27 ","  4,10 ","  4,04 ",15
73482,CICLOBENZAPRINA G. GER 10 MG 30 CP,7896004730165,"  0,32 ","  0,31 ","  9,64 ","  9,19 ",30
73490,DORZOLAMIDA + TIMOLOL G. GER 05 ML SOL OFT,7896004725703,"  26,83 ","  27,05 ","  26,83 ","  27,05 ",1
73504,GABAPENTINA G. GER 600 MG 27 CP (C1),7896004727035,"  38,29 ","  40,14 ","  38,29 ","  40,14 ",1
73539,DESTADIN XPE 100 ML DESLORATADINA EMS.,7896004731018,"  14,57 ","  14,44 ","  14,57 ","  14,44 ",1
73555,DESTADIN XPE 60 ML DESLORATADINA EMS.,7896004726687,"  8,79 ","  9,04 ","  8,79 ","  9,04 ",1
73571,LEVOBIOT 500 MG 07 CP LEVOFLOXACINO SAN.(*),7897595605887,  -   ,  -   ,,,7
73580,LEVOBIOT 500 MG 10 CP LEVOFLOXACINO SAN. (*),7897595605894,  -   ,  -   ,,,10
73598,DESLORATADINA G. EMS 5 MG 10 CP,7896004725666,"  1,07 ","  1,07 ","  10,74 ","  10,71 ",10
73601,DESLORATADINA G. EMS XPE 100 ML,7896004730721,"  15,48 ","  14,21 ","  15,48 ","  14,21 ",1
73610,DESLORATADINA G. EMS XPE 60 ML,7896004726403,"  8,60 ","  9,60 ","  8,60 ","  9,60 ",1
73628,RANITIDINA G. GEO 150 MG XPE 120 ML,7899095245181,  -   ,  -   ,,,1
73644,PANTODEX POM 30 G DEXPANTENOL GEO.,7899095220805,"  7,53 ","  7,00 ","  7,53 ","  7,00 ",1
73660,LOSARTANA + HCT G. MDY 100/25 MG 60 CP,7896422509572,"  0,87 ","  0,86 ","  52,18 ","  51,49 ",60
73679,"LOSARTANA + HCT G. MDY 50/12,5 MG 30 CP",7896422509589,"  0,40 ","  0,41 ","  11,90 ","  12,44 ",30
73687,"LOSARTANA + HCT G. MDY 50/12,5 MG 60 CP",7896422509596,"  0,46 ","  0,36 ","  27,66 ","  21,87 ",60
73695,LOSARTANA + HCT G. MDY 100/25 MG 30 CP,7896422509565,"  0,76 ","  0,68 ","  22,66 ","  20,44 ",30
73717,PRAVASTATINA G. MDY 40 MG 30 CP,7896422519175,"  3,31 ","  3,56 ","  99,18 ","  106,71 ",30
73741,"CARVEDILOL G. MDY 6,25 MG 30 CP",7896422519342,"  0,17 ","  0,17 ","  4,96 ","  5,19 ",30
73768,"CARVEDILOL G. MDY 12,5 MG 30 CP",7896422519373,"  0,15 ","  0,15 ","  4,51 ","  4,51 ",30
73784,CARVEDILOL G. MDY 25 MG 30 CP,7896422519403,"  0,24 ","  0,24 ","  7,10 ","  7,10 ",30
73792,BONE LEGRAND,7890000737920,  -   ,  -   ,,,1
73849,FUNGITRIN CR VAG 45 G 10 APL TETRA+ANF VIT.(*),7898049795406,"  3,20 ","  3,20 ","  31,98 ","  31,96 ",10
73865,DELTAMETRIL XAMP 100 ML DELTAMETRINA MED.,7896862912017,"  7,44 ","  7,51 ","  7,44 ","  7,51 ",1
73873,PARACETAMOL G. MED GTS 15 ML,7896862918170,"  1,79 ","  1,81 ","  1,79 ","  1,81 ",1
73881,PRAVASTATINA G. MDY 10 MG 30 CP,7896422519151,"  1,29 ","  1,29 ","  38,64 ","  38,64 ",30
73890,PRAVASTATINA G. MDY 20 MG 30 CP,7896422519168,"  2,61 ","  2,61 ","  78,33 ","  78,33 ",30
73920,CIPROFLOXACINO G. GER 500 MG 14 CP (*),7896004720296,"  0,50 ","  0,48 ","  7,07 ","  6,68 ",14
73938,TOBRAMICINA G. GER GTS 5 ML (*),7896004726151,"  6,29 ","  6,29 ","  6,29 ","  6,29 ",1
73970,SIMETICONA G. MED GTS 15 ML,7896862918187,"  2,61 ","  2,63 ","  2,61 ","  2,63 ",1
74101,"NEUTROGERM 0,5% SAB LIQ 150 ML TRICLOSANO KHZ.",7896331701234,  -   ,  -   ,,,1
74128,BABYGLOS CR 60 G  ZINCO+ASSOC KHZ.,7896331700107,  -   ,  -   ,,,1
